ts,p0,p1,p2,p3
91.6423800,0.1461083,194.0398849,173.6092866,150.7331084
91.6783000,0.0793687,193.8351121,173.9646529,151.3104866
91.7062240,0.0432913,194.4602062,174.1714886,150.9195115
91.7397730,0.0409471,193.9601531,173.9118657,151.4548042
91.7706900,0.0466954,193.6725577,173.6005891,151.3927344
91.8027080,0.0451126,193.9660515,173.9752294,151.3430376
91.8336240,0.0539773,193.5986556,174.3576512,151.5386516
91.8665930,0.0781747,193.7078266,173.7989408,151.5744410
91.9014990,0.0954809,193.6236886,173.9845083,151.2000196
91.9354070,0.0872332,193.5950315,173.3737185,151.5626972
91.9803180,0.0481325,193.5290834,173.7624363,151.3115942
92.0102370,-0.0077231,193.1929254,173.5760173,151.4674352
92.0421510,-0.0713269,193.4613553,173.3791051,151.5547177
92.0750620,-0.1337837,193.8964797,173.8277645,150.9979117
92.1079730,-0.1782428,193.7393518,173.5042593,151.0523842
92.1388900,-0.2106831,193.5113459,173.3264867,151.4109937
92.1708040,-0.2397598,193.0582837,173.4356146,151.0503759
92.2047120,-0.2669820,193.4952595,173.0112403,151.2817906
92.2356290,-0.2887035,193.1223163,173.5699232,151.3439039
92.2665450,-0.2905311,193.4267672,173.2976307,151.1248287
92.3004530,-0.2668408,193.9153746,173.6424927,150.9899970
92.3303850,-0.2149186,193.4284011,173.7173805,151.1159694
92.3792530,-0.1342551,194.2386113,173.8749749,151.6899458
92.4131610,-0.0399611,193.8899921,173.6199365,151.1913225
92.4430800,0.0512627,193.8851123,173.9193003,150.9278473
92.4769890,0.1297045,193.7381710,173.6190855,151.1093439
92.5069080,0.1871292,193.8772596,173.8384101,151.2414861
92.5388220,0.2313935,194.2057687,174.1780157,151.2880365
92.5727310,0.2736377,194.2075566,174.0169475,151.3814176
92.6026500,0.3027920,193.8975523,173.8667588,151.1661074
92.6355610,0.3163943,194.5470547,174.3773377,151.5512551
92.6664770,0.3288896,194.1406746,174.2767857,151.0334325
92.6984080,0.3448565,193.8433580,174.5308642,151.2311111
92.7323160,0.3501090,194.0539235,173.8969834,151.6236199
92.7792200,0.3237604,194.0980626,174.0519622,151.2066567
92.8111610,0.2636169,193.8131238,173.8563099,151.2986461
92.8400830,0.1820867,194.2888039,173.9980887,151.4235992
92.8747030,0.0896574,193.7184158,173.7455446,151.4208911
92.9065950,-0.0092088,194.3059266,173.6952607,151.3479766
92.9415000,-0.1029897,194.3894810,173.9492977,151.2908656
92.9734700,-0.1713539,194.1564855,173.9985125,151.5570210
93.0043870,-0.2090054,194.3842843,173.8866867,151.2052052
93.0343060,-0.2328909,193.8444796,173.4645825,151.6695687
93.0662200,-0.2559091,193.8776175,173.7860529,151.6066772
93.1001280,-0.2671584,193.3495983,173.8554002,151.0635723
93.1320420,-0.2592622,193.7620880,173.7597198,151.4566805
93.1759240,-0.2404694,193.7450732,173.7217561,151.4937561
93.2098380,-0.2194281,193.5771944,173.6385188,151.3961599
93.2407550,-0.1937443,194.1140333,173.9974196,151.0096268
93.2726690,-0.1576286,194.0392779,173.7654235,151.1727832
93.3075750,-0.1166570,194.0939891,173.8982613,151.5117735
93.3394890,-0.0832754,194.4853264,173.5052905,151.3552605
93.3694080,-0.0634152,193.7522482,173.8644135,151.3377804
93.4003250,-0.0413828,194.0889000,174.1289199,151.0197113
93.4332360,-0.0094868,193.8640548,173.7402547,151.2964740
93.4661460,0.0177679,193.8297183,173.8768280,151.4822848
93.4980710,0.0334809,194.3685306,173.7233789,151.5692048
93.5309820,0.0437901,194.1113723,174.0822803,151.2115780
93.5768590,0.0604365,194.6318747,174.0673424,151.3868928
93.6107820,0.0831023,194.0101358,173.9585711,151.2359772
93.6406860,0.0951531,193.9493028,173.6585657,151.1996016
93.6765900,0.0949973,194.1937302,174.2271559,151.3702532
93.7065550,0.0953625,194.2088822,173.8546906,151.4792415
93.7404640,0.0809038,193.7908555,173.3365782,150.6790560
93.7703830,0.0283235,193.3245944,173.2712703,150.8784131
93.8022970,-0.0604944,193.6122107,172.9772526,150.9500739
93.8372020,-0.1559330,193.6926355,173.7766875,151.1515512
93.8681190,-0.2137281,194.0386058,173.7492101,150.9665284
93.9000590,-0.2287925,194.4677468,173.3323332,150.9840984
93.9349780,-0.2216972,193.9206255,173.6102534,151.0710610
93.9819400,-0.2013041,194.0247329,173.2493075,150.8764345
94.0108620,-0.1794890,193.5332679,173.2565260,151.3016683
94.0457680,-0.1525581,194.1927917,173.7411658,151.2960838
94.0746900,-0.1071163,193.8076389,173.4955357,151.0846230
94.1085980,-0.0452068,193.6434911,173.8592702,151.2250493
94.1385170,0.0229840,193.8141426,173.4502628,151.4202122
94.1704310,0.0852204,193.9648021,173.7883139,151.4938678
94.2023450,0.1433141,193.7013710,173.8942976,151.2843235
94.2342590,0.1963904,193.9383882,173.6387757,150.8621683
94.2681790,0.2270682,193.7024263,173.5179467,150.9225988
94.3007360,0.2300448,193.6217917,173.6601436,150.9234930
94.3316520,0.2127078,194.4371930,173.5014536,151.2204511
94.3785260,0.1838784,194.1910191,173.7443744,151.1498150
94.4145540,0.1564239,193.7644066,173.7558947,150.6847667
94.4434820,0.1364528,193.5316731,173.7242811,151.2816484
94.4753960,0.1142185,193.8525571,173.3796232,151.1577111
94.5073100,0.0773931,193.4679163,173.3785580,151.6770802
94.5382260,0.0240994,193.1933592,173.1795407,150.3728999
94.5691430,-0.0415939,193.1030988,173.1421750,150.2723641
94.6020540,-0.1105500,193.0832757,173.1663538,150.5854984
94.6359630,-0.1736336,193.1226564,172.9881587,150.6436748
94.6668950,-0.2345318,193.2395680,172.6614629,150.5962690
94.6988090,-0.2939600,193.4371542,172.8704545,150.8618577
94.7337150,-0.3275095,192.9634170,173.3403386,150.4617630
94.7796300,-0.3180443,193.0242282,172.9616061,150.3347011
94.8115930,-0.2876869,192.9048800,172.6587979,150.9110296
94.8435060,-0.2570200,192.7073721,172.8823991,150.6023363
94.8744220,-0.2180834,193.1541872,173.0349754,150.5626601
94.9063640,-0.1583492,193.5200354,173.2423944,151.0183125
94.9392480,-0.0907066,192.7735607,172.5475158,150.6251972
94.9731750,-0.0401864,192.9564874,172.8649235,150.0773557
95.0030930,-0.0090961,192.7759390,172.6553364,149.9544148
95.0340100,0.0128318,192.7608823,172.9553972,150.4051337
95.0639450,0.0310026,192.8228323,172.6557377,150.8114754
95.0978530,0.0487748,192.9508501,173.0290209,150.6170608
95.1307650,0.0791797,193.2444641,173.2112981,150.9731326
95.1776380,0.1246237,193.3834668,172.9239593,150.7572432
95.2115680,0.1629789,192.9495268,172.7371845,150.5899054
95.2434820,0.1903855,193.3291617,173.3227056,150.7086810
95.2753950,0.2244143,193.8849910,173.2174606,150.2523420
95.3103010,0.2583332,192.9486521,172.9137948,149.9150785
95.3392230,0.2768476,193.6544947,173.1944528,149.8401676
95.3721340,0.2813568,193.3321400,172.9878679,150.0112371
95.4030510,0.2670544,193.2026318,172.8127041,150.3021668
95.4349650,0.2371186,193.3859596,173.2502762,150.3312243
95.4698700,0.2029598,192.8222641,172.7834060,149.9228787
95.4987930,0.1649798,192.8353453,173.1297249,150.2657827
95.5307060,0.1281519,193.5482918,172.9475239,150.8163828
95.5795740,0.0980981,193.3667363,173.1222786,150.8983000
95.6104910,0.0800677,193.5691590,173.2279813,150.6768941
95.6424050,0.0715441,193.0336192,172.9008965,150.8718573
95.6733210,0.0583709,193.2660253,172.9511142,151.3240404
95.7052570,0.0434064,193.7412817,173.2359662,151.2744163
95.7361740,0.0433100,193.9416203,173.3924742,151.2347101
95.7711100,0.0605738,193.6580562,173.2722684,151.1163895
95.8010300,0.0851672,193.7282952,173.3953236,150.8593133
95.8329430,0.0997778,193.5709463,172.8431139,150.5835567
95.8648570,0.0887448,193.3439237,173.1182486,150.3051033
95.8987650,0.0600523,193.7342616,173.1280955,150.6569866
95.9346680,0.0269908,193.8770313,173.1065200,150.4643282
95.9795470,0.0010235,194.0044093,173.5069646,150.8913719
96.0084690,-0.0041008,193.6551861,173.4454671,150.9864410
96.0463660,0.0096124,193.7793751,173.4913647,151.2283119
96.0733320,0.0351259,194.0870609,173.6426499,151.0293205
96.1081990,0.0624161,193.7144263,173.3062389,150.8888014
96.1391320,0.0833244,193.6069593,173.7905299,150.6800119
96.1700490,0.1030630,193.7350183,173.6170402,150.9378023
96.2059520,0.1140462,193.7758962,173.4079026,150.8935433
96.2368680,0.0997177,193.8615585,173.2999900,150.4998500
96.2687820,0.0590078,194.0033784,173.3180644,150.5401431
96.2998000,0.0015879,192.9442481,173.2865135,151.1155281
96.3307150,-0.0582205,193.4592386,173.4728922,150.7661949
96.3785860,-0.1079212,194.1323720,173.3739433,150.9491795
96.4138110,-0.1505814,193.5214512,173.1042902,150.5731514
96.4427340,-0.1900979,193.4267297,173.3734869,150.8296428
96.4766420,-0.2190050,193.9439784,173.2115039,150.7946874
96.5045670,-0.2369588,193.4280232,173.1898062,150.7940569
96.5364800,-0.2510955,193.4543480,172.9993091,150.8436482
96.5717480,-0.2701314,193.3362094,172.7977253,150.8675360
96.6026650,-0.2964473,193.7161650,172.8776161,150.6531792
96.6355830,-0.3168084,193.6917638,173.0472065,150.4637984
96.6665040,-0.3141524,193.7088226,173.1862893,150.4523738
96.6984190,-0.2849505,193.0772817,173.0689484,150.6110119
96.7323270,-0.2380024,193.7812847,173.1317939,150.6422305
96.7782030,-0.1848126,193.8031266,172.9400908,150.7472516
96.8101170,-0.1413259,193.7088332,172.7186478,150.6344800
96.8420310,-0.1141633,193.4663447,172.9415591,150.4635853
96.8729470,-0.0929624,193.5616140,172.9271339,150.3090116
96.9078530,-0.0630263,193.6059045,173.3092926,150.6185853
96.9397670,-0.0150910,193.1848879,173.2061270,150.1939904
96.9736760,0.0400798,193.3882153,173.0062130,150.4979457
97.0065860,0.0901803,193.5840594,173.3099010,150.5351485
97.0325170,0.1364186,193.3654726,173.1626866,150.8989055
97.0675490,0.1744461,193.4262944,173.1744382,150.6495396
97.1024720,0.1981792,193.3223645,173.1371429,150.1915271
97.1303970,0.2053255,193.0862000,173.0495128,150.3068204
97.1772950,0.1929257,193.3058893,172.9403191,150.5952334
97.2112200,0.1567448,193.0053587,172.6752010,149.9278555
97.2431600,0.0964857,193.2528084,172.6810816,150.0363853
97.2740660,0.0140383,193.1681565,172.1977553,149.5111244
97.3079750,-0.0783547,193.7694844,172.7556954,150.2250200
97.3388910,-0.1508940,193.2772267,172.6707003,150.0168617
97.3718020,-0.1990922,193.2059025,172.1803118,149.7614472
97.4027190,-0.2337865,192.9199409,172.5844412,150.2259970
97.4346330,-0.2368020,192.8029254,172.9094100,150.2492443
97.4685470,-0.1965358,193.1551707,172.7005805,150.4640362
97.4984660,-0.1288146,192.9678899,172.8014559,150.7957718
97.5303800,-0.0544487,193.1436889,172.5194908,150.3214250
97.5793580,0.0080581,192.9194103,172.5325799,150.5585258
97.6102970,0.0509104,192.9585580,172.5016976,150.8215498
97.6402170,0.0752705,192.5645129,172.4649279,150.8558585
97.6761200,0.0887216,192.6727095,172.7158256,150.0223420
97.7070360,0.1017830,193.1012186,172.6176297,150.5554245
97.7369560,0.1180433,192.9748079,172.7870830,150.3393639
97.7708640,0.1374087,192.5739020,172.6945124,150.4222831
97.8037040,0.1576504,192.8208444,172.7968459,150.4844745
97.8336240,0.1695803,192.5193715,172.4178784,150.3979701
97.8675320,0.1723414,193.5719087,173.0197687,150.0510033
97.9004430,0.1912738,193.0347056,173.3803699,150.8292562
97.9313600,0.2367049,193.0456382,173.0910793,151.0874322
97.9802280,0.2831285,192.9675903,172.9822775,150.6352688
98.0101470,0.3102723,193.0563839,173.0294263,150.5410289
98.0420610,0.3084894,192.4914626,172.6572349,150.7408528
98.0745750,0.2801277,192.6771080,173.2094169,150.7303980
98.1054910,0.2387995,192.4893866,172.7473223,150.9074976
98.1384030,0.1816739,193.1580288,172.7105908,150.7991574
98.1703160,0.1143119,193.2375953,173.0657621,151.0013866
98.2022300,0.0558728,192.8348922,172.8763414,150.2349119
98.2321490,0.0027591,192.5121523,172.6196193,150.5489507
98.2660580,-0.0488577,193.2182559,172.9667893,150.4815551
98.2989690,-0.0860803,192.8899606,172.9081693,150.5426181
98.3308830,-0.1081285,192.5048247,172.7536432,150.7451753
98.3787530,-0.1171311,193.3418160,173.1498168,150.5253986
98.4106680,-0.1038021,193.3704630,173.1482852,151.1141886
98.4425810,-0.0722777,193.8957464,173.0493938,150.7018485
98.4764950,-0.0394684,193.3368629,172.9793172,150.4382979
98.5064140,-0.0156504,192.9115854,173.0066876,150.6257868
98.5383490,0.0049784,193.7906325,173.3791033,150.6520216
98.5722570,0.0322463,194.1097500,173.2603675,151.0830405
98.6011790,0.0638368,193.6517413,173.4188060,150.3456716
98.6321190,0.0921803,193.6845303,173.2692499,150.6566391
98.6640330,0.1138621,194.1174125,173.5343367,150.4403469
98.6959470,0.1234849,193.7671219,173.0952049,150.6397169
98.7329290,0.1064671,193.1476847,173.0266995,150.1957635
98.7778080,0.0659937,193.5655461,173.3518997,150.6066242
98.8097220,0.0286900,193.8997695,173.5524707,150.5617921
98.8436310,0.0070822,193.8883982,173.3803693,150.5472702
98.8745470,-0.0012403,193.6926501,173.6551588,150.2255416
98.9064610,-0.0069190,193.5596165,173.0445376,150.4848213
98.9423640,-0.0306888,193.4991541,173.0795104,150.0997114
98.9732800,-0.0834254,193.1686972,172.6812733,150.2570250
99.0051940,-0.1480711,193.2080583,173.4503990,150.6866319
99.0345120,-0.2009351,193.3734473,172.8107920,150.5564941
99.0664330,-0.2382395,193.0533783,173.2836591,150.5961901
99.1013630,-0.2633964,193.2763341,172.7156318,150.7773259
99.1302850,-0.2822092,192.9688797,172.9851808,150.8177238
99.1783670,-0.2918670,193.3468030,172.9557188,150.6206315
99.2142700,-0.2872668,193.4184713,172.8867794,150.4886779
99.2421950,-0.2764451,193.4967160,172.7152240,150.2886972
99.2751060,-0.2721410,192.5417358,172.4412770,150.7004784
99.3100110,-0.2714975,193.1566051,172.9593914,150.2320917
99.3379360,-0.2557364,192.9733254,172.7929263,150.7644734
99.3728410,-0.2199983,193.5195064,172.9448646,150.2809514
99.4007920,-0.1692105,192.8179140,172.8946180,150.2912984
99.4337200,-0.1124694,193.1628946,172.7648402,150.7471709
99.4666590,-0.0646281,192.7488789,172.6211737,150.4801131
99.4994500,-0.0246428,193.4934860,173.0766877,150.5923806
99.5333580,0.0199873,193.3446559,172.9073694,150.4087848
99.5783180,0.0606988,192.8287019,172.6292266,150.7085115
99.6082370,0.0816791,193.1301544,172.6853625,150.4863201
99.6421620,0.0914661,192.9325499,172.9925933,150.2399763
99.6780740,0.1076582,192.8812155,173.0012826,150.4418903
99.7069960,0.1311197,192.8347996,172.9024438,150.5806452
99.7409170,0.1559871,193.0630631,173.0761849,150.6436545
99.7708360,0.1789264,192.5709952,172.8732753,150.9741658
99.8027500,0.1915120,192.9891326,172.8544155,150.7135304
99.8376730,0.2015441,193.3607514,173.4516065,150.4686110
99.8675920,0.2251902,193.0405789,173.1931163,150.5315342
99.8965140,0.2503720,192.7943889,173.0433588,150.5685697
99.9304220,0.2580484,192.9363681,173.0176211,150.8136074
99.9823080,0.2429565,192.6128654,172.8819044,150.5648646
100.0102320,0.2041562,192.8224466,172.8093824,150.7891924
100.0441780,0.1480607,193.1281195,172.8892710,150.8112596
100.0740970,0.0791932,192.9428122,172.4700796,150.6561855
100.1080060,-0.0048710,192.8844910,172.4977956,150.6693446
100.1379250,-0.0975349,192.7611618,172.3684624,151.1076440
100.1688530,-0.1810399,193.0726312,172.6453602,150.8398590
100.2047560,-0.2369445,192.6667981,172.6099340,150.5566177
100.2346760,-0.2591644,192.4487973,172.6454590,150.2527246
100.2655920,-0.2520193,193.0105888,172.6460168,150.2909451
100.2985030,-0.2239842,192.5607376,172.5561518,150.2710508
100.3304170,-0.1851618,192.7120040,172.6009921,149.5732143
100.3782870,-0.1484066,192.4866111,172.2394311,149.5610593
100.4141900,-0.1240150,192.8112418,172.4536576,149.7314132
100.4421150,-0.1067341,192.7201735,172.4327549,149.8787221
100.4740290,-0.0817545,192.5737119,172.8293458,150.1965651
100.5069400,-0.0377159,193.1457795,172.7850050,150.2038729
100.5398510,0.0243982,193.3229425,172.9573116,150.3525266
100.5707680,0.0987622,193.0535466,173.0532486,150.4159547
100.6026820,0.1751239,193.2936777,172.9084563,150.1499801
100.6345950,0.2474681,193.7339578,173.4313472,150.7604623
100.6665510,0.3198167,193.5899929,173.2938317,149.9541173
100.6984610,0.3770176,192.9924678,173.0026759,150.8099108
100.7343640,0.3939142,193.0637006,172.8723997,150.2862546
100.7802790,0.3701492,192.8874185,173.1150877,151.0090226
100.8102030,0.3243966,193.6319744,173.1144946,150.6346790
100.8451090,0.2706994,193.0746209,173.1664850,150.4734912
100.8750280,0.2099957,193.1857484,172.8811370,150.3637448
100.9059450,0.1474183,193.2226411,173.3668023,150.4659192
100.9398530,0.0960941,193.1496024,173.0911531,150.4716700
100.9737620,0.0544725,193.4195368,173.1218530,150.4239678
101.0027000,0.0171005,193.6584511,173.1229336,150.5659754
101.0346140,-0.0137190,193.7257697,173.1707752,150.4864865
101.0645380,-0.0376422,193.0149165,173.1220167,150.8534208
101.1004420,-0.0596751,193.0732164,172.9886677,150.2974970
101.1303610,-0.0818891,193.8059313,173.1710249,150.8966035
101.1762450,-0.0922192,193.8558666,173.4500695,150.1789756
101.2111500,-0.0830649,193.6712875,173.2833350,150.2767528
101.2430650,-0.0716844,193.3705335,172.9482134,150.5754283
101.2719870,-0.0835257,193.1056807,172.6980411,150.0220372
101.3098840,-0.1265238,193.0161923,172.6837095,149.8642787
101.3388060,-0.1821126,193.5467304,173.0284662,150.5491191
101.3717170,-0.2260642,193.4865795,172.8894897,150.3106872
101.4026330,-0.2457809,193.2690779,173.2466216,150.5864467
101.4355450,-0.2314809,193.2521679,173.3195704,150.2981868
101.4684560,-0.1876848,193.1531318,173.1617269,150.8757163
101.4983750,-0.1359321,193.3515887,173.0480560,150.3360963
101.5322830,-0.0848576,193.1110783,173.4176030,150.2959787
101.5781600,-0.0303749,192.9834719,173.2805819,150.5343428
101.6100730,0.0178708,193.6484375,173.1233188,150.6795886
101.6419870,0.0490547,193.3350114,173.2733195,150.4908696
101.6798850,0.0640285,193.3113571,173.1215775,150.4960957
101.7068120,0.0629572,193.0812377,173.1472495,150.3963654
101.7397230,0.0445084,192.8877551,172.9380887,150.8167190
101.7706450,0.0072693,192.7231672,172.8600196,150.3291300
101.8005640,-0.0393364,192.9520461,173.1092880,150.8238109
101.8354700,-0.0816598,193.1861639,172.8486738,150.5809580
101.8646140,-0.1077387,192.9854259,173.4343673,150.3152142
101.8975310,-0.1082878,192.9687561,173.0064846,150.2929849
101.9284530,-0.1004956,192.8893386,172.7800592,150.3153998
101.9814540,-0.1058347,193.0572080,172.7011699,150.5841761
102.0113730,-0.1309930,192.6021202,172.3729819,150.7188290
102.0412920,-0.1740166,192.5411408,172.5376186,150.6264553
102.0722080,-0.2147301,192.8972541,172.7368947,149.7872192
102.1071150,-0.2341703,192.3815789,172.6449318,150.1118908
102.1370340,-0.2296037,193.3646572,172.7508865,150.6562254
102.1679490,-0.2107422,193.2318353,172.3377549,150.3651752
102.2018590,-0.1879471,192.7111483,172.6579673,150.2147922
102.2347700,-0.1527327,192.7166797,172.8136025,150.5617405
102.2677060,-0.1003933,192.5026963,172.6299637,150.2470830
102.2986230,-0.0399685,192.6852802,172.8403710,150.6646606
102.3305370,0.0319159,193.4472112,173.1559761,150.0657371
102.3764340,0.1056403,192.8111221,172.4154916,150.0160874
102.4124300,0.1547909,192.7538904,172.7475468,150.0361780
102.4423490,0.2417913,195.9636237,175.8142531,153.6712261
102.4752670,0.4620492,196.2244716,175.4461645,153.4043862
102.5061830,0.8014459,196.3069909,176.6040527,154.0582573
102.5390940,1.1938966,196.2760240,176.4562438,153.6721279
102.5700180,1.5620008,196.3667671,176.3988956,153.9997992
102.6019390,1.8399256,196.3236149,176.8688508,154.2912534
102.6358480,2.0043805,196.4520356,176.8339502,153.7142143
102.6667890,2.0346560,196.5875262,176.4580054,153.9487895
102.6987080,1.9117197,196.3808862,176.2063382,153.9205245
102.7326160,1.6542155,196.4684126,176.5531787,153.7945822
102.7785300,1.3044346,196.7377049,176.0763695,154.1868253
102.8104670,0.8942462,196.1296407,176.0804391,153.1331337
102.8433790,0.4603071,196.2201182,176.1019938,154.0062118
102.8742960,0.0459421,196.4423268,176.1529680,154.0152869
102.9072060,-0.3233424,196.2866993,175.8629959,153.6535425
102.9421120,-0.6402958,195.9236118,175.8059005,153.2297606
102.9730290,-0.9025831,195.4580862,175.6068604,153.7210360
103.0019510,-1.1003387,195.9258751,176.0087263,153.7201686
103.0348620,-1.2180892,196.3933787,176.0401080,153.5839168
103.0657780,-1.2566836,195.6232663,176.0669076,153.9111155
103.1016810,-1.2303890,196.2599289,176.2290061,153.9637423
103.1306040,-1.1544811,195.6074812,176.2054888,153.9736302
103.1765660,-1.0571268,195.4132529,175.8209594,154.0097305
103.2094780,-0.9651907,195.4382287,176.0458509,153.2215146
103.2423880,-0.8804601,196.1156247,176.1337561,153.9450114
103.2743020,-0.7987352,195.5399355,176.0930687,153.7042722
103.3102050,-0.7242885,195.2034730,176.0744629,154.0540567
103.3381300,-0.6630147,195.4154148,175.9281296,153.4759941
103.3720380,-0.6172285,195.3410239,175.9865333,153.3775621
103.4019570,-0.5796038,195.7898102,176.0763254,154.1449789
103.4338710,-0.5416778,195.9716284,176.0097527,153.9052310
103.4687770,-0.4965339,195.4236845,176.2857835,153.6682818
103.4987070,-0.4396893,195.7849399,176.0802813,153.4085360
103.5306210,-0.3799611,195.5421412,176.0026741,153.7192235
103.5784910,-0.3231245,195.5422964,176.1783121,154.1106968
103.6104040,-0.2721295,195.3064930,175.7518255,153.8008684
103.6423190,-0.2317869,195.7315877,176.1045406,154.0227518
103.6762270,-0.1983543,195.3907546,175.7757803,153.8074872
103.7061470,-0.1654232,195.7592279,176.1895334,153.4792558
103.7380600,-0.1193526,196.2572373,176.2812782,153.8393269
103.7709720,-0.0604618,195.4125521,175.9400159,153.4602419
103.8039090,-0.0179992,195.9128773,175.4690141,153.3513078
103.8387880,-0.0094630,196.1326215,175.6650035,153.5779862
103.8637210,-0.0156719,196.1117837,175.9344229,153.3998184
103.8956700,-0.0079770,195.9836198,176.0933266,153.0384226
103.9305460,0.0239104,195.8381019,176.1010866,153.2642807
103.9824060,0.0703246,196.1931671,175.9085311,152.4995531
104.0113280,0.1189263,195.8130334,176.1038257,152.9532082
104.0462340,0.1691079,196.0388051,176.1467844,153.7872171
104.0741590,0.2097014,196.1352076,175.6298430,153.0237433
104.1080970,0.2319746,195.9402628,176.2836519,153.2720032
104.1380340,0.2491335,196.2757621,175.9956022,153.0834583
104.1699470,0.2625561,196.1438247,176.0624502,153.5535857
104.2058500,0.2653435,196.1803721,175.9770908,153.3642457
104.2347720,0.2613590,196.2233508,176.2007241,153.0942277
104.2676840,0.2684933,196.3360288,176.6952181,153.8167116
104.2986000,0.2977798,196.3428257,176.4220624,153.3198441
104.3303410,0.3355670,196.0638171,176.5828032,153.8137177
104.3782120,0.3707282,196.1125631,176.6386496,153.4702505
104.4121210,0.3927742,195.9761451,176.3383783,152.7626541
104.4400830,0.3724009,195.8464328,175.6837515,152.8675029
104.4779820,0.2971306,195.9194215,176.1208186,153.1876230
104.5069030,0.1981378,196.1357421,176.2583092,153.1330472
104.5378440,0.0992883,195.9914969,175.8722563,153.2870279
104.5719970,-0.0101401,195.6934585,175.4754082,153.1520485
104.6019160,-0.1299757,195.7047359,175.8208926,153.2711947
104.6318350,-0.2284312,195.4417310,176.1006154,152.9624890
104.6667410,-0.2870982,195.1270923,175.7356948,153.4601012
104.6986550,-0.3190843,195.3031873,175.7047321,152.8385804
104.7335610,-0.3305356,195.3455395,175.9056291,153.2579860
104.7786840,-0.3171170,195.6727006,175.8334638,153.2724070
104.8086400,-0.2873260,195.4217766,175.6760632,153.3465078
104.8405540,-0.2543643,195.0677441,175.6916675,153.3535275
104.8734660,-0.2166053,195.9698606,175.9753583,153.6752405
104.9073740,-0.1674701,195.3451327,175.8696878,153.4091219
104.9418610,-0.1094784,195.6663731,176.0419847,153.2844979
104.9737880,-0.0548172,195.8158024,175.6170964,152.9685325
105.0007290,-0.0184047,195.8358034,175.7657956,153.7253315
105.0346230,0.0123217,196.5164194,176.3609298,153.3961424
105.0645420,0.0539259,195.4666797,175.8954466,153.2236662
105.0974540,0.0894537,195.6657585,175.8427557,153.4203561
105.1303650,0.1041771,195.2901595,175.8220537,153.9488526
105.1762410,0.1099726,195.4641778,176.2566527,153.3153329
105.2131410,0.1197924,195.0818439,175.9633753,153.0573298
105.2420630,0.1297970,195.5142328,176.1106453,153.6980893
105.2729800,0.1423604,195.5172785,176.3639745,152.8441508
105.3051670,0.1563245,195.4181034,175.8693182,152.9985306
105.3370810,0.1582118,195.9700030,176.1624592,152.7048807
105.3721060,0.1346325,194.9728064,175.3192801,152.6744596
105.4020250,0.0698458,195.6149754,175.4171429,152.6836453
105.4329470,-0.0248705,195.4693552,175.4995009,152.5866440
105.4678530,-0.1175887,195.7147824,175.6192132,152.4121796
105.4977720,-0.1874341,196.2411518,175.6388722,152.8128374
105.5317450,-0.2212886,195.7624862,175.9066160,153.1783605
105.5776270,-0.2206946,195.3302372,175.4976285,152.6560277
105.6105430,-0.2007370,195.8965791,175.7207734,152.7303917
105.6424570,-0.1653751,195.4856287,175.7774451,153.4984032
105.6743840,-0.1156375,195.7457254,175.7321268,152.7341266
105.7043190,-0.0622231,196.1199399,175.6860721,152.9309619
105.7363240,-0.0156048,195.6567268,175.6229443,152.8644739
105.7692350,0.0260413,195.7301523,176.0034298,153.5060022
105.8001510,0.0615802,195.6064181,175.3951814,152.4301709
105.8360540,0.0719677,196.0112505,175.3952609,152.9925329
105.8669710,0.0701452,195.8508914,176.2538493,152.9942261
105.8991780,0.0797212,195.5724207,175.4665325,152.5780574
105.9300940,0.0865521,195.5370746,175.7484806,153.0392018
105.9799590,0.0840950,195.7832814,175.6556817,153.0519441
106.0098790,0.0796231,195.8625993,175.7528395,152.6301136
106.0447850,0.0830258,195.5380315,176.0936315,153.1843681
106.0757350,0.1087329,195.8533266,176.2247984,152.9996976
106.1086780,0.1471154,195.2587572,175.7767663,152.5727291
106.1386460,0.1770168,195.7274086,176.0797051,152.8042244
106.1715740,0.1944237,195.6846230,175.9102183,152.6867063
106.2044900,0.1965116,195.7058003,175.8605740,152.8705402
106.2343860,0.1782457,195.8164809,175.7908041,152.9227707
106.2662990,0.1472164,196.1599434,176.0360934,153.0394298
106.2982130,0.1093329,195.3618216,175.6217274,153.1854750
106.3301390,0.0608220,195.3150685,175.7678232,152.9434057
106.3780460,-0.0003251,195.8033865,175.3677291,153.1461155
106.4100260,-0.0578477,196.0741001,176.2399960,153.1014478
106.4419400,-0.0946812,196.0578064,175.4246506,153.3826279
106.4768810,-0.1270963,195.5817660,175.4708969,152.2605425
106.5048060,-0.1594625,195.8456728,175.7822272,152.7878757
106.5357550,-0.1705591,195.5841584,175.8630026,152.7824813
106.5716420,-0.1552465,195.7190000,175.8484000,153.3340000
106.6015970,-0.1339869,195.0813690,175.2589999,152.6180097
106.6315160,-0.1259619,195.4638125,175.6599763,152.6066838
106.6664420,-0.1340569,195.0614258,175.0255859,152.6096680
106.6983560,-0.1570346,195.4162802,175.4944253,152.7568821
106.7323100,-0.1673347,195.1391415,175.9905153,153.0636550
106.7801810,-0.1361480,195.3037645,175.9532439,153.0945134
106.8081050,-0.0750810,195.3378034,175.7644871,153.2414839
106.8430110,-0.0057857,195.2416772,175.9548675,153.0253324
106.8749250,0.0576225,195.1907354,175.6343660,153.1771751
